#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-17T19:07:30 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-17T19:07:30	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/555/A11&-out.max=200&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35550011
#Name: J/A+A/555/A11
#Title: DUNES survey observational results (Eiroa+, 2013)
#INFO	ivoid=ivo://cds.vizier/j/a+a/555/a11	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/555/a11	    IVOID of underlying data collection
#INFO	creator=Eiroa C.	    First author or institution
#INFO	cites=bibcode:2013A&A...555A..11E	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2013	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/555/A11	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35550011	    Dataset identifier that can be used for citation
#INFO	publication_date=2021-08-20	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_555_A11_stars:
#Name: J/A+A/555/A11/stars
#Title: The DUNES stellar sample: stellar optical data (table2), positions in Herschel (table10), parameters (table4), optical/near-IR photometry (table3a), AKARI + WISE (table3c), and IRAS + MIPS fluxes (table3d)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	HIP	(I6)	Hipparcos (HIP) star catalogue number	[ucd=meta.id;meta.main]
#Column	HD	(I6)	Henry Draper (HD) star catalogue number	[ucd=meta.id]
#Column	Names	(a20)	Other denominations	[ucd=meta.id]
#Column	SpType	(a9)	MK spectral type	[ucd=src.spType]
#Column	Sp-range	(a17)	Range of possible spectral types	[ucd=src.spType]
#Column	RAJ2000	(A12)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#Column	GLON	(F8.4)	Galactic longitude (J2000.0)	[ucd=pos.galactic.lon]
#Column	GLAT	(F8.4)	Galactic latitude (J2000.0)	[ucd=pos.galactic.lat]
#Column	plx	(F6.2)	Parallax	[ucd=pos.parallax.trig]
#Column	u_plx	(F5.2)	Uncertainty in parallax	[ucd=meta.code.error;pos.parallax]
#Column	d	(F5.2)	Star distance	[ucd=pos.distance;pos.heliocentric]
#Column	RA2	(A11)	PACS 100 right ascension (J2000.0)	[ucd=pos.eq.ra]
#Column	DE2	(A11)	PACS 100 declination (J2000.0)	[ucd=pos.eq.dec]
#Column	O-PACS	(F4.1)	[0.2/10.5] Optical/PACS100 position offset	[ucd=pos;arith.diff]
#Column	Ex	(A1)	VizieR added column, not part of original data	[ucd=meta.ref.url]
#Column	Teff	(I4)	Effective temperature	[ucd=phys.temperature.effective]
#Column	logg	(F5.2)	? log10 surface gravity (6)	[ucd=phys.gravity]
#Column	[Fe/H]	(F5.2)	? Metallicity (6)	[ucd=phys.abund.Z]
#Column	vsini	(F5.2)	? Projected rotation velocity	[ucd=phys.veloc.rotat]
#Column	u_vsini	(A1)	? Uncertainty flag for vsini	[ucd=meta.code.error;phys.veloc.rotat]
#Column	Lbol	(F6.3)	Bolometric luminosity	[ucd=phys.luminosity]
#Column	logLX/b	(F4.1)	? log10 X-ray to bolometric luminosity ratio	[ucd=phys.luminosity;arith.ratio]
#Column	l_AgeX	(A1)	Upper/lower limit to AgeX	[ucd=meta.code.error]
#Column	AgeX	(F5.2)	? Age based on X-ray data	[ucd=time.age]
#Column	logRHK	(F6.3)	? log10 flux ratio, F_CaII_/F_bol_	[ucd=phot.flux;arith.ratio]
#Column	Age2	(F5.2)	? Age based on Ca II data	[ucd=time.age]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	Vmag	(F5.2)	Johnson V magnitude	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F5.2)	Johnson B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	V-I	(F5.2)	Johnson-Cousins V-I colour index	[ucd=phot.color;em.opt.V;em.opt.I]
#Column	b-y	(F6.3)	? Stroemgren b-y colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	m1	(F6.3)	? Stroemgren m1 index	[ucd=phot.color]
#Column	c1	(F6.3)	? Stroemgren c1 index	[ucd=phot.color]
#Column	Jmag	(F6.3)	2MASS J magnitude	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F6.3)	Uncertainty in 2MASS J magnitude	[ucd=stat.error;phot.mag]
#Column	q_Jmag	(A1)	[A-F] Quality flag for 2MASS J (A=best)	[ucd=meta.code.qual]
#Column	Hmag	(F6.3)	2MASS H magnitude	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F6.3)	Uncertainty in 2MASS H magnitude	[ucd=stat.error;phot.mag]
#Column	q_Hmag	(A1)	[A-F] Quality flag for 2MASS H (A=best)	[ucd=meta.code.qual]
#Column	Ksmag	(F6.3)	2MASS Ks magnitude	[ucd=phot.mag;em.IR.K]
#Column	e_Ksmag	(F6.3)	? Uncertainty in 2MASS Ks magnitude	[ucd=stat.error;phot.mag]
#Column	q_Ksmag	(A1)	[A-FU] Quality flag for 2MASS Ks (A=best)	[ucd=meta.code.qual]
#Column	nIR	(I3)	Additional near-IR photometry (table3b)	[ucd=meta.number]
#Column	SED	(A3)	SED plot from various photometries	[ucd=meta.ref.url]
#Column	S9	(E8.1)	? Flux at 9{mu}m (AKARI/S9W) (1)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_S9	(E8.1)	? Uncertainty in the flux at 9{mu}m (1)	[ucd=stat.error]
#Column	S18	(E8.1)	? Flux at 18{mu}m (AKARI/S18W)(1)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_S18	(E8.1)	? Uncertainty in the flux at 18{mu}m (1)	[ucd=stat.error]
#Column	WISE1	(E8.1)	? Flux at 3.35{mu}m (WISE/W1) (2)	[ucd=phot.mag;em.IR.3-4um]
#Column	e_WISE1	(E8.1)	? Uncertainty in the flux at 3.35{mu}m (2)	[ucd=stat.error]
#Column	WISE3	(E8.1)	? Flux at 11.56{mu}m (WISE/W3) (2)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_WISE3	(E8.1)	? Uncertainty in the flux at 11.56{mu}m (2)	[ucd=stat.error]
#Column	WISE4	(E8.1)	? Flux at 22.09{mu}m (WISE/W4) (2)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_WISE4	(E8.1)	? Uncertainty in the flux at 11.56{mu}m (2)	[ucd=stat.error]
#Column	IRAS12	(E8.1)	? Flux at 12{mu}m (IRAS) (3)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_IRAS12	(I2)	? Uncertainty in the flux at 12{mu}m (4)	[ucd=stat.error]
#Column	IRAS25	(E8.1)	? Flux at 25{mu}m (IRAS) (3)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_IRAS25	(I2)	? Uncertainty in the flux at 25{mu}m (4)	[ucd=stat.error]
#Column	IRAS60	(E8.1)	? Flux at 60{mu}m (IRAS) (5)	[ucd=phot.flux.density;em.IR.30-60um]
#Column	e_IRAS60	(I2)	? Uncertainty in the flux at 60{mu}m (4)	[ucd=stat.error]
#Column	MIPS24	(E8.1)	? Flux at 24{mu}m (Spitzer/MIPS) (3)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_MIPS24	(E8.1)	? Uncertainty in the flux at 24{mu}m (5)	[ucd=stat.error]
#Column	MIPS70	(E8.1)	? Flux at 70{mu}m (Spitzer/MIPS) (3)	[ucd=phot.flux.density;em.IR.30-60um]
#Column	e_MIPS70	(E8.1)	? Uncertainty in the flux at 70{mu}m (5)	[ucd=stat.error]
recno	HIP	HD	Names	SpType	Sp-range	RAJ2000	DEJ2000	GLON	GLAT	plx	u_plx	d	RA2	DE2	O-PACS	Ex	Teff	logg	[Fe/H]	vsini	u_vsini	Lbol	logLX/b	l_AgeX	AgeX	logRHK	Age2	Simbad	Vmag	B-V	V-I	b-y	m1	c1	Jmag	e_Jmag	q_Jmag	Hmag	e_Hmag	q_Hmag	Ksmag	e_Ksmag	q_Ksmag	nIR	SED	S9	e_S9	S18	e_S18	WISE1	e_WISE1	WISE3	e_WISE3	WISE4	e_WISE4	IRAS12	e_IRAS12	IRAS25	e_IRAS25	IRAS60	e_IRAS60	MIPS24	e_MIPS24	MIPS70	e_MIPS70
      92	 77052	140538	psi Ser             	G5V      	G2V - G8V        	15 44 01.821	+02 30 54.63	  9.6985	 41.9676	 68.22	 0.66	14.66	15 44 01.98	+02 30 54.8	 2.4	n	5659	 4.45	 0.06	 2.00	:	 0.844	-5.3	 	 1.10	-4.800	 3.20	Simbad	 5.86	 0.68	 0.74	 0.424	 0.231	 0.334	 4.593	 0.352	D	 4.045	 0.348	D	 4.297	 0.036	E	  0	SED	 1.2e+00	 1.1e-02	 3.1e-01	 2.4e-02	 6.8e+00	 6.1e-01	 6.3e-01	 8.7e-03	 1.8e-01	 4.0e-03	 8.5e-01	 6	 2.3e-01	15	        	  	 1.5e-01	 3.1e-03	 1.1e-02	 5.2e-03
      93	 78459	143761	rho CrB             	G2V      	G0V - G0IV       	16 01 02.662	+33 18 12.63	 53.4888	 48.9235	 58.02	 0.28	17.24	16 01 02.60	+33 18 14.3	 1.9	n	5833	 4.29	-0.20	 1.60	 	 1.742	    	 	     	-5.039	 7.33	Simbad	 5.39	 0.61	 0.68	 0.394	 0.178	 0.337	 4.088	 0.240	D	 3.989	 0.036	E	 3.857	 0.036	E	  1	SED	 1.6e+00	 5.0e-03	 3.8e-01	 2.9e-02	 8.5e+00	 8.1e-01	 8.0e-01	 1.1e-02	 2.4e-01	 4.6e-03	 1.1e+00	 5	 2.6e-01	 8	        	  	 2.0e-01	 4.0e-03	 3.0e-02	 5.8e-03
      94	 78775	144579	LHS 3152            	G8V      	G8V - K0V        	16 04 56.793	+39 09 23.43	 62.3693	 48.2726	 68.87	 0.33	14.52	16 04 56.75	+39 09 22.0	 1.5	n	5214	 4.71	-0.49	 2.00	:	 0.443	    	 	     	-4.970	 6.04	Simbad	 6.66	 0.73	 0.80	 0.456	 0.241	 0.229	 5.182	 0.020	A	 4.824	 0.017	A	 4.755	 0.016	A	  0	SED	 7.1e-01	 1.0e-02	 1.4e-01	 2.9e-02	 3.9e+00	 3.1e-01	 3.6e-01	 4.6e-03	 1.1e-01	 2.3e-03	 4.9e-01	 6	 1.2e-01	15	        	  	 7.9e-02	 1.6e-03	 8.7e-03	 3.6e-03
      95	 79248	145675	14 Her              	K0V      	K0IV - K0V       	16 10 24.314	+43 49 03.53	 69.1704	 46.9449	 56.91	 0.34	17.57	16 10 24.34	+43 49 03.8	 0.4	n	5336	 4.48	 0.43	 1.60	 	 0.653	-6.5	 	 7.45	-5.175	     	Simbad	 6.61	 0.88	 0.92	 0.537	 0.366	 0.438	 5.158	 0.029	A	 4.803	 0.016	A	 4.714	 0.016	A	  0	SED	 7.3e-01	 2.9e-02	 1.7e-01	 1.3e-02	 4.0e+00	 3.0e-01	 3.8e-01	 4.9e-03	 1.1e-01	 2.4e-03	 5.5e-01	 6	 1.2e-01	13	        	  	 9.0e-02	 1.9e-03	 1.1e-02	 2.6e-03
      96	 80725	148653	CCDM J16289+1825AB  	K2V      	K1V - K2V        	16 28 52.661	+18 24 50.62	 35.0885	 39.4996	 50.87	 0.80	19.66	16 28 52.58	+18 24 47.6	 3.3	n	5040	 4.53	     	     	 	 0.636	-5.2	 	 1.18	-4.690	 1.89	Simbad	 6.98	 0.85	 0.94	      	      	      	 5.387	 0.019	A	 4.971	 0.017	A	 4.901	 0.017	A	  0	SED	 6.4e-01	 1.4e-02	        	        	 3.5e+00	 2.5e-01	 3.3e-01	 4.8e-03	 9.4e-02	 2.3e-03	 4.5e-01	 7	        	  	        	  	 7.8e-02	 1.6e-03	 3.7e-02	 1.8e-02
      97	 82860	153597	19 Dra              	F6Vvar   	F6V              	16 56 01.689	+65 08 05.26	 95.6783	 36.4627	 65.54	 0.33	15.26	16 56 02.03	+65 08 07.6	 3.1	n	6306	 4.39	-0.11	 9.00	 	 2.072	-5.1	 	 0.44	-4.737	 2.39	Simbad	 4.88	 0.48	 0.56	 0.327	 0.154	 0.364	 4.020	 0.312	D	 3.830	 0.228	D	 3.736	 0.292	D	  1	SED	 2.1e+00	 8.5e-03	 4.8e-01	 7.0e-03	 1.1e+01	 1.1e+00	 1.1e+00	 1.4e-02	 3.1e-01	 4.9e-03	 1.5e+00	 4	 3.6e-01	 5	        	  	 2.7e-01	 5.5e-03	 4.5e-02	 6.0e-03
      98	 83389	154345	LHS 3260            	G8V      	G8V - K0V        	17 02 36.404	+47 04 54.76	 73.0223	 37.6635	 53.80	 0.32	18.59	17 02 36.38	+47 04 55.3	 0.6	n	5488	 4.56	-0.07	 2.00	:	 0.617	-6.2	 	 5.57	-4.843	 3.84	Simbad	 6.76	 0.73	 0.78	 0.449	 0.272	 0.285	 5.411	 0.041	A	 5.098	 0.020	A	 5.003	 0.017	A	  0	SED	 5.7e-01	 5.2e-03	 9.6e-02	 7.2e-03	 3.0e+00	 2.1e-01	 2.9e-01	 3.9e-03	 8.5e-02	 2.0e-03	 3.9e-01	 7	 1.1e-01	22	        	  	 6.8e-02	 1.4e-03	 1.1e-02	 9.0e-03
      99	 84862	157214	W Her               	G0V      	G0V - G2V        	17 20 39.295	+32 28 21.15	 55.8658	 32.3091	 69.80	 0.25	14.33	17 20 39.42	+32 28 04.1	 1.9	n	5712	 4.32	-0.29	 3.00	:	 1.241	-7.4	 	     	-4.963	 5.91	Simbad	 5.38	 0.62	 0.70	 0.404	 0.179	 0.312	 4.160	 0.266	D	 3.905	 0.246	D	 3.911	 0.234	D	  0	SED	 1.7e+00	 7.4e-03	 3.9e-01	 2.4e-02	 9.4e+00	 9.6e-01	 8.6e-01	 1.2e-02	 2.5e-01	 4.7e-03	 1.2e+00	 4	 2.8e-01	 8	        	  	 2.1e-01	 4.3e-03	 2.5e-02	 4.3e-03
     100	 85235	158633	LHS 3287            	K0V      	G8V - K0V        	17 25 00.099	+67 18 24.15	 97.5588	 33.1704	 78.11	 0.30	12.80	17 25 00.20	+67 18 26.0	 2.0	E	5290	 4.63	-0.39	 3.00	:	 0.413	    	 	     	-4.930	 5.31	Simbad	 6.44	 0.76	 0.80	 0.463	 0.279	 0.242	 4.969	 0.228	D	 4.637	 0.036	E	 4.515	 0.018	A	  0	SED	 8.7e-01	 4.3e-03	 2.0e-01	 7.3e-03	 4.9e+00	 4.1e-01	 4.5e-01	 5.8e-03	 1.3e-01	 2.5e-03	 6.2e-01	 5	 1.5e-01	11	        	  	 1.1e-01	 2.2e-03	 5.8e-02	 4.9e-03
     101	 85295	157881	LHS 447             	K7V      	K5V - M1         	17 25 45.233	+02 06 41.12	 24.7576	 19.9755	129.86	 0.73	 7.70	17 25 45.23	+02 06 41.5	 0.4	s	4059	 4.68	-0.03	 3.00	:	 0.106	-4.9	 	 2.30	-4.720	     	Simbad	 7.54	 1.36	 1.62	 0.783	 0.744	 0.045	 4.934	 0.024	A	 4.341	 0.044	E	 4.370	 0.274	D	  0	SED	        	        	 3.2e-01	 2.2e-02	 6.8e+00	 6.3e-01	 6.9e-01	 8.8e-03	 2.0e-01	 4.5e-03	 1.0e+00	 7	 1.6e-01	20	        	  	 1.7e-01	 3.5e-03	 1.4e-02	 4.6e-03
     102	 86036	160269	26 Dra              	G0V      	G0V - G2V        	17 34 59.594	+61 52 28.40	 90.9931	 32.6496	 70.47	 0.37	14.19	17 34 59.30	+61 52 28.5	 2.1	n	5980	 4.40	 0.00	 4.00	:	 1.342	-5.0	 	 0.56	-4.690	 1.89	Simbad	 5.23	 0.60	 0.67	 0.395	 0.189	 0.330	 4.239	 0.292	D	 3.885	 0.226	D	 3.744	 0.290	D	  0	SED	 1.9e+00	 7.1e-03	 4.6e-01	 1.2e-02	 1.0e+01	 1.2e+00	 1.0e+00	 1.3e-02	 3.0e-01	 5.2e-03	 1.4e+00	 3	 3.0e-01	 5	        	  	 2.5e-01	 5.1e-03	 2.7e-02	 4.8e-03
     103	 86796	160691	mu Ara              	G5V      	G3V/VI - G5V     	17 44 08.701	-51 50 02.59	340.0607	-11.4981	 64.47	 0.31	15.51	17 44 08.66	-51 50 01.9	 0.8	n	5787	 4.29	 0.29	 3.40	 	 1.821	-7.8	>	15.00	-5.101	     	Simbad	 5.12	 0.69	 0.71	 0.432	 0.244	 0.393	 4.158	 0.284	D	 3.724	 0.206	C	 3.683	 0.246	D	  0	SED	 2.1e+00	 2.2e-02	 5.2e-01	 4.6e-03	 1.0e+01	 5.2e-01	 1.2e+00	 8.8e-03	 3.0e-01	 5.5e-03	 1.5e+00	 7	 4.5e-01	14	        	  	 2.6e-01	 5.3e-03	 3.1e-02	 8.1e-03
     104	 88601	165341	70 Oph              	K0V SB   	K0V              	18 05 27.285	+02 30 00.36	 29.8934	 11.3670	196.72	 0.83	 5.08	18 05 27.27	+02 29 59.4	 1.0	n	5312	 4.54	 0.05	13.00	 	 0.594	-5.2	 	 1.01	-4.586	 1.05	Simbad	 4.03	 0.86	 0.96	 0.508	 0.390	 0.262	 2.343	 0.296	D	 1.876	 0.244	D	 1.791	 0.304	D	  0	SED	 1.0e+01	 1.2e-01	 2.3e+00	 3.6e-02	 3.4e+01	 6.2e-01	 6.0e+00	 4.4e-02	 1.5e+00	 2.1e-02	 7.6e+00	 5	 1.8e+00	 6	        	  	 1.2e+00	 2.5e-02	 1.4e-01	 1.7e-02
     105	 88972	166620	HR 6806             	K2V      	K2V              	18 09 37.416	+38 27 28.00	 65.3335	 24.2075	 90.71	 0.30	11.02	18 09 37.36	+38 27 27.4	 0.9	n	5000	 4.47	-0.05	 1.50	 	 0.355	-6.0	 	 5.79	-4.955	 5.76	Simbad	 6.38	 0.88	 1.00	 0.518	 0.406	 0.295	 4.952	 0.278	D	 4.458	 0.192	C	 4.232	 0.021	A	  1	SED	 1.1e+00	 1.3e-02	 3.1e-01	 3.5e-02	 6.5e+00	 5.2e-01	 5.9e-01	 7.7e-03	 1.7e-01	 3.7e-03	 8.5e-01	 3	 1.9e-01	 9	        	  	 1.4e-01	 2.9e-03	 8.6e-03	 3.7e-03
     106	 89042	165499	HR 6761             	G0V      	G0V - G3IV/V     	18 10 26.163	-62 00 07.91	332.2098	-19.1639	 56.78	 0.52	17.61	18 10 26.10	-62 00 08.5	 0.7	n	5921	 4.27	-0.17	 3.50	 	 1.672	    	 	     	-4.935	 5.40	Simbad	 5.47	 0.59	 0.65	 0.377	 0.182	 0.350	 4.430	 0.306	D	 4.022	 0.244	D	 4.130	 0.266	D	  1	SED	 1.4e+00	 1.2e-02	 3.2e-01	 3.4e-02	 7.9e+00	 6.9e-01	 7.6e-01	 9.8e-03	 2.1e-01	 4.4e-03	 1.0e+00	 5	 2.2e-01	12	        	  	 1.7e-01	 3.4e-03	 1.7e-02	 3.6e-03
     107	 91009	234677	BY Dra              	K7Vvar   	K4V - K6V        	18 33 55.773	+51 43 08.91	 80.5567	 23.5794	 61.15	 0.68	16.35	18 33 55.87	+51 43 09.3	 1.0	n	4200	 4.50	 0.05	 8.50	 	 0.232	-3.2	 	 0.12	-3.660	     	Simbad	 8.20	 1.27	 1.44	      	      	      	 5.597	 0.023	A	 5.020	 0.016	A	 4.843	 0.021	A	  0	SED	 7.1e-01	 1.1e-02	 1.3e-01	 1.3e-02	 3.6e+00	 2.5e-01	 3.6e-01	 4.7e-03	 1.1e-01	 2.3e-03	 5.5e-01	 6	 1.3e-01	13	        	  	 9.4e-02	 1.9e-03	 6.4e-03	 5.3e-03
     108	 92043	173667	110 Her             	F6V      	F5V - F7IV       	18 45 39.726	+20 32 46.72	 50.7901	 10.4300	 52.06	 0.25	19.21	18 45 39.62	+20 32 48.3	 2.2	E	6431	 4.08	 0.04	18.00	 	 6.141	-5.3	 	 0.30	-4.898	 4.74	Simbad	 4.19	 0.48	 0.55	 0.314	 0.150	 0.484	 3.527	 0.242	D	 3.286	 0.176	C	 3.190	 0.256	D	  3	SED	 3.3e+00	 8.2e-03	 7.7e-01	 4.4e-02	 1.7e+01	 1.9e+00	 1.8e+00	 1.7e-02	 5.1e-01	 7.1e-03	 2.5e+00	 4	 6.0e-01	 5	        	  	 4.4e-01	 8.9e-03	 7.0e-02	 8.9e-03
     109	 95995	184467	LHS 3466            	K1V      	K1V - 2V         	19 31 07.974	+58 35 09.64	 90.2567	 18.0113	 58.96	 0.65	16.96	19 31 07.92	+58 35 12.2	 2.6	n	5027	 4.42	-0.22	 3.00	 	 0.682	    	 	     	-5.047	 7.48	Simbad	 6.60	 0.86	 0.90	 0.513	 0.373	 0.275	 5.020	 0.043	E	 4.613	 0.036	A	 4.463	 0.015	E	  0	SED	 8.8e-01	 8.4e-03	 2.3e-01	 9.7e-03	 5.1e+00	 4.2e-01	 4.7e-01	 6.1e-03	 1.4e-01	 2.8e-03	 6.5e-01	 3	 1.6e-01	 8	        	  	 1.1e-01	 2.3e-03	 1.3e-02	 5.4e-03
     110	 96100	185144	sigma Dra           	K0V      	G9V - K0V        	19 32 21.590	+69 39 40.24	101.3033	 21.8770	173.77	 0.18	 5.75	19 32 21.01	+69 39 40.2	 3.0	n	5276	 4.56	-0.18	 8.00	:	 0.427	-5.6	 	 2.69	-4.832	 3.67	Simbad	 4.67	 0.79	 0.85	 0.472	 0.321	 0.267	 3.423	 0.270	D	 3.039	 0.214	C	 2.900	 0.324	D	  0	SED	 4.4e+00	 1.5e-02	 1.0e+00	 1.4e-02	 2.4e+01	 2.8e+00	 2.2e+00	 1.6e-02	 6.6e-01	 9.2e-03	 3.4e+00	 3	 7.7e-01	 4	        	  	 5.4e-01	 1.1e-02	 7.3e-02	 7.2e-03
     111	 96441	185395	13 Cyg              	F4V      	F3V - F4V        	19 36 26.534	+50 13 15.96	 82.6677	 13.8470	 54.54	 0.15	18.34	19 36 26.58	+50 13 16.4	 0.6	n	6954	 4.04	-0.03	 4.30	 	 4.147	-5.4	 	 0.39	-5.234	     	Simbad	 4.49	 0.40	 0.44	 0.261	 0.157	 0.502	 3.878	 0.284	D	 3.716	 0.234	D	 3.537	 0.296	D	  2	SED	 2.2e+00	 1.5e-02	 5.4e-01	 1.3e-02	 1.2e+01	 1.1e+00	 1.2e+00	 1.5e-02	 3.6e-01	 7.3e-03	 1.6e+00	 6	 3.1e-01	14	        	  	 2.8e-01	 5.7e-03	 3.7e-02	 4.1e-03
     112	 97944	188088	V4200 Sgr           	K3/K4V   	K2V/VI - K4V     	19 54 17.745	-23 56 27.85	 17.1729	-23.9128	 71.18	 0.42	14.05	19 54 17.96	-23 56 27.5	 2.9	n	4687	 4.40	-0.20	 4.00	:	 0.770	-4.7	 	 0.49	-4.582	     	Simbad	 6.22	 1.02	 1.02	 0.596	 0.591	 0.244	 4.747	 0.254	D	 4.158	 0.240	D	 4.043	 0.252	D	  0	SED	        	        	 3.4e-01	 2.3e-02	 8.4e+00	 9.0e-01	 8.0e-01	 1.2e-02	 2.3e-01	 5.6e-03	 1.2e+00	 6	 2.9e-01	18	        	  	 2.0e-01	 4.0e-03	        	
     113	 98959	189567	LHS 484             	G2V      	G2V - 5V         	20 05 32.765	-67 19 15.22	328.4657	-31.9895	 56.41	 0.44	17.73	20 05 32.60	-67 19 16.5	 1.6	n	5735	 4.46	-0.22	 2.00	:	 1.000	    	 	     	-4.857	 4.06	Simbad	 6.07	 0.65	 0.72	 0.405	 0.194	 0.298	 5.108	 0.266	D	 4.724	 0.076	E	 4.511	 0.026	A	  1	SED	 9.0e-01	 1.5e-02	        	        	 4.8e+00	 4.0e-01	 4.6e-01	 6.3e-03	 1.3e-01	 2.7e-03	 6.8e-01	 7	 1.5e-01	15	        	  	 1.0e-01	 2.1e-03	 1.9e-02	 3.6e-03
     114	 99240	190248	delta Pav           	G5IV-Vvar	G8IV             	20 08 43.610	-66 10 55.44	329.7673	-32.4165	163.71	 0.17	 6.11	20 08 43.53	-66 10 58.1	 2.7	n	5597	 4.29	 0.30	 3.20	 	 1.246	-6.4	 	 4.53	-5.092	 8.30	Simbad	 3.55	 0.75	 0.76	 0.466	 0.292	 0.384	 2.299	 0.272	D	 2.041	 0.240	D	 1.933	 0.272	D	  2	SED	 9.9e+00	 3.9e-02	 2.1e+00	 9.3e-02	 4.3e+01	 1.3e+01	 5.5e+00	 3.6e-02	 1.5e+00	 1.8e-02	 7.0e+00	 5	 1.7e+00	 6	 2.3e-01	19	 1.2e+00	 2.4e-02	 1.4e-01	 1.1e-02
     115	 99461	191408	LHS 486             	K2V      	K2V - K2.5V      	20 11 11.938	-36 06 04.36	  5.2332	-30.9247	166.25	 0.27	 6.02	20 11 12.28	-36 06 03.5	 4.2	n	4964	 4.48	-0.44	 1.80	 	 0.286	-6.1	 	 8.04	-4.988	 6.37	Simbad	 5.32	 0.87	 0.98	 0.515	 0.362	 0.271	 3.518	 0.300	D	 2.999	 0.422	D	 3.008	 0.602	D	  0	SED	        	        	        	        	 1.7e+01	 1.4e+00	 2.2e+00	 1.8e-02	 5.4e-01	 9.5e-03	 2.7e+00	 5	 6.3e-01	 9	        	  	 4.4e-01	 9.0e-03	 4.9e-02	 1.1e-02
     116	101955	196795	OQ Del              	K5V      	K5V - M0/1V      	20 39 37.710	+04 58 19.34	 50.6634	-21.3253	 59.80	 3.42	16.72	20 39 37.69	+04 58 20.1	 0.9	n	4181	     	     	 5.60	 	 0.331	-5.0	 	 1.20	-4.972	     	Simbad	 7.88	 1.24	 1.44	      	      	      	 5.509	 0.021	A	 4.899	 0.016	A	 4.739	 0.018	A	  0	SED	 7.9e-01	 1.3e-02	 2.3e-01	 1.7e-02	 4.2e+00	 3.2e-01	 4.1e-01	 5.6e-03	 1.2e-01	 3.5e-03	 6.0e-01	 6	 2.0e-01	24	        	  	 1.0e-01	 2.1e-03	 1.2e-02	 7.0e-03
     117	101997	196761	LHS 3570            	G8/K0V   	G7.5V - K0V      	20 40 11.756	-23 46 25.92	 21.2637	-33.7781	 69.53	 0.40	14.38	20 40 11.53	-23 46 24.9	 3.3	n	5427	 4.51	-0.27	 2.00	:	 0.540	    	 	     	-4.948	 5.63	Simbad	 6.36	 0.72	 0.78	 0.440	 0.257	 0.260	 5.296	 0.266	D	 4.810	 0.044	A	 4.597	 0.016	A	  0	SED	 8.4e-01	 5.3e-03	        	        	 4.1e+00	 3.2e-01	 4.1e-01	 5.7e-03	 1.2e-01	 3.2e-03	 5.0e-01	 8	        	  	        	  	 1.0e-01	 2.1e-03	 7.4e-03	 3.7e-03
     118	103389	199260	HR 8013             	F7V      	F6V - F8V        	20 56 47.331	-26 17 46.96	 19.5852	-38.0955	 45.52	 0.38	21.97	20 56 47.46	-26 17 45.5	 2.3	e	6257	 4.36	-0.14	13.40	 	 2.025	-4.7	 	 0.26	-4.402	 0.30	Simbad	 5.70	 0.51	 0.57	 0.328	 0.164	 0.355	 5.077	 0.272	D	 4.734	 0.076	E	 4.475	 0.036	E	  0	SED	 9.2e-01	 7.0e-03	 2.1e-01	 2.9e-02	 5.2e+00	 3.7e-01	 4.7e-01	 5.6e-03	 1.4e-01	 3.4e-03	 7.1e-01	 9	        	  	        	  	 1.2e-01	 2.4e-03	 4.7e-02	 4.9e-03
